dtiTransId,duration,batch,totalQueryWeight,CRDTHitAndMatch,MarketDataMakeKeyBreakdown,DtsQueryBreakdown,RemoteServiceQueueWC,RemoteServiceCacheWaitWC,CacheMissBreakdownInMemory,CacheHitBreakdownInMemory,CacheOverheadWallClock,CacheOverheadTimings,totalCacheHitOrWaits,totalCacheMisses,portfolio,portfolio2,portfolio3,portfolio4,portfolio5,riskmodel,addPositionsByHoldings,create SinglePortfolioContext,createDatedPortfolioContext,destroy DatedPortfolioContext,destroy SinglePortfolioContext,getLightPortfolioWithLastUpdated,getPortfolioAttributes list,getPortfolioLastUpdated,getPortfolioPositions with PositionsReportSpec,getPositionsWithTnC,searchPortfolioTree,singlePortfolioContextRmiSvc getPortfolioInstrumentReturn
6a1c4971-0689-4da2-bc7f-58117e481654,199,Multi-Portfolio Summary_ur,11852,37.685644,0,0,12.145694,170.602741,2.022458,25.993466,1.594828,2.168465,93812,16256,1073617,1077422,1080032,1082201,1084721,EMM1L,20,92,92,92,92,,1,13,92,,144,
4c9c1fe1-1e5c-4f4e-a909-e99dc09f3d74,114,Factor Volatility,16420,237.817646,0,892.593144,84.895838,0.084767,0.118395,0.93565,1.591976,8.736574,36373,10687,117195128,NA,NA,NA,NA,USSLOWL,32,32,32,32,32,,,7,12,,40,
060d28d6-c4ee-435d-a7ef-bf04e9077064,356,Brinson Performance Attribution 2,NA,0.002456,0,0,0,349.040812,0.122308,2.187173,1.591905,1.592845,7845,479,51173,NA,NA,NA,NA,NA,,,,,,,,,,,,
9b322ca5-72b3-4ba5-80d9-d38dae78a263,3154,Factor Performance & Risk Overview,2936,2.046633,0,418.392508,168.526768,2035.623917,0.014058,0.054716,1.590615,1.590615,7898,3903,189880449,189924771,189937877,NA,NA,USSLOWL,58,59,59,58,58,,84,,29,29,58,
3be26055-3c18-42d2-8477-e4a88a53c8c1,96,Factor Risk Overview - L/S,NA,0.001611,0.006347,0.011204,0,75.075966,0.009567,0.101569,1.587463,1.591453,14493,1725,100000029,NA,NA,NA,NA,GEMTRD,1,1,1,1,1,,,,1,,,
6218c851-6fd8-4f2d-a0c4-f150adbb961b,196,Single Asset Fundamentals,12551,0.002544,0.000288,1.337959,150.231862,20.016948,0.000411,0.374237,1.586822,1.593745,22564,66,22489,NA,NA,NA,NA,NA,,,,,,,,,,,,
b4d2f966-8b14-4396-bec9-ccec2b6ae5a4,91,Multi-Portfolio Risk,4570,6.700702,0,0,0,80.16967,0.313253,6.502091,1.585498,1.76251,41032,8628,1013605,NA,NA,NA,NA,GEMLTL,,8,8,8,8,,,12,8,,16,
7d985ede-0df0-462a-b2fd-7ff64ed14e1c,143,Factor Risk Overview,NA,0.000431,0,0,0,130.786778,0.000079,12.808148,1.584628,1.584628,55723,13,26959,NA,NA,NA,NA,GEMLTL,13,13,13,13,13,,,,,,26,
bff9494f-a38e-4979-a964-d6c7cc649241,150,Factor Risk Overview,1702,0.000437,0,0.186875,0,47.392717,0.001986,0.038232,1.580468,1.581703,9756,502,1039891,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
cd78ca7a-ef74-4445-9871-f1267614a882,603,Factor Risk Overview,164,0.684249,0,2920.137374,328.960992,0,0.008629,0.060087,1.579826,2.203743,6875,2622,189880422,189880439,NA,NA,NA,USSLOWL,115,279,197,197,279,,82,37,74,156,82,
5c7c5a84-e357-4cbb-92f6-0464ccffdd86,148,Conviction Score and Price Trend,18245,2014.679918,0,0,0,8.011308,1.06991,11.614755,1.5791,2.059904,44244,13966,46286,NA,NA,NA,NA,NA,38,38,38,38,38,,17,20,38,,,
a1cecc07-320d-43f8-adda-5b57cbba9bc4,352,Factor Volatility,167,0.464254,0,1491.139491,309.115583,0,0.005151,0.026473,1.576706,1.586873,6358,2174,123609538,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
ef98ff25-6a75-42c4-a009-f6e1fe74d30f,1368,MSCI FaCS,16838,775.710584,0,2.1513,29.906236,189.161022,0.125573,0.453178,1.573923,1.735428,103200,57456,189880449,189924771,189937877,NA,NA,BASE,35,48,48,48,48,,36,39,48,22,26,
00085c21-e6ae-4b58-af31-57b3f7df796f,129,Factor Risk Overview,NA,0.001366,0,361.909199,97.98395,0,0.000405,0,1.572138,1.669294,0,37,162920839,NA,NA,NA,NA,GEMLTL,11,11,11,11,11,,,1,,,22,
a6f1441e-f301-4ce3-a764-e729ee28ec78,212,Factor Exposure Distribution by Asset,1268,0.292474,0,0.095722,18.308442,51.363841,1.103781,2.654645,1.568534,1.582615,12308,6098,1036156,1036196,NA,NA,NA,USE4L,4,5,5,5,5,,1,1,4,,2,
5f8d35b9-64b8-40b3-9648-8178765dcc51,266,MSCI FaCS,1453,10.719546,0,0.210904,68.205722,174.467917,0.01281,0.046117,1.567855,1.569618,10052,8467,189880449,189924771,189937877,NA,NA,BASE,2,2,2,2,2,,1,,2,,,
f493d351-99fb-4dfd-9f92-a1ef64762f64,9295,Return Attribution,NA,55.573615,0,0,0,9282.777903,0.102467,0.013209,1.564342,1.57283,5121,25480,162921711,162921713,NA,NA,NA,USSLOWL,,,,,,,,,,,,
6c333d97-17c7-4bb2-ba22-99d291d9c7d5,172,HFI_CW 2019_working,2346,38.363599,0.011543,17.730855,0,0.23136,1.047689,15.989564,1.562711,12.543541,30225,11920,161837987,NA,NA,NA,NA,USSLOWL,46,46,46,46,46,,,,,,,
4af74587-aca7-4c53-803a-a4ba4b84c720,2389,Risk and Return Summary BC,NA,0.000186,0.01124,12.738157,0,0,0.019469,0.002008,1.560318,1.560318,826,230,1124328,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
0e0f61c8-a780-4197-82a4-84fba69d7f96,244,Return Attribution,4135,0.50622,0.022227,18.638924,121.130188,228.416217,0.087617,2.551732,1.557223,3.15171,44470,6229,237782233,NA,NA,NA,NA,AUE4L,20,20,20,20,20,,,22,,,,
7e1ea5c5-cfd0-41e5-a40f-6a273b6484c8,1010,Return Attribution,NA,23.00636,341.845945,12.076697,212.078562,1239.654732,0.060286,1.774427,1.557006,2.827172,55490,15561,247183734,NA,NA,NA,NA,EUE3LBAS,31,31,31,31,31,,,,,,,31
e85d8744-f467-4d31-aab0-66ba6145f843,2876,Peer Comparison,878,3.139654,0.658719,0,0.653864,1441.90806,0.5177,1.910219,1.55488,8.764505,20617,10313,1073617,1077422,1080032,1086870,1086893,EMM1L,,,,,,,,,,,,
f60c60c3-dc92-4c89-a4aa-df31f6095295,1304,Factor Performance Attribution,NA,64583.97414,0.016141,96.422747,0,1.772686,0.485534,1.735958,1.547753,1.550435,458008,153315,26444,NA,NA,NA,NA,GEM2L,,,,,,,,,,,,
e51e869a-bf2f-4143-bf59-8b0b38f977f2,465,Single Asset Exposures,8449,11.736224,0,0.828496,0,179.52601,0.011348,0.129695,1.547187,1.550811,29452,7831,237782233,NA,NA,NA,NA,AUE4L,8,8,8,8,8,,12,12,7,7,,
da649553-7a24-4631-959f-78a6f7291c82,154,Factor Volatility,1539,2.925058,0,157.54408,3.506806,0.588782,0.022958,0.056385,1.545396,1.545932,3120,2773,100000029,NA,NA,NA,NA,GEMTRD,20,20,20,20,20,,13,12,7,,,
c1dfa362-7793-4039-a71a-8704c0ec7631,108,Portfolio Summary,1506,16.75118,0,0,0,0.875911,0.361706,0.395006,1.54354,9.888094,7488,13474,51147,NA,NA,NA,NA,GEM3L,,1,1,1,1,,,,1,,,
1512b3a4-5b99-41c0-b9ee-5d46a574a1f9,166,Factor Performance Attribution,50577,5.259882,1.182528,111.224508,0.569999,74.373254,1.041998,102.782665,1.542012,7.920049,354577,13316,69313,NA,NA,NA,NA,GEMLTL,40,40,40,40,40,54,54,,,,,
cd10c021-4868-4222-bee2-a757fde0cb65,231,MSCI FaCS,NA,7.68163,0,0,0,74.298074,0.018058,1.587731,1.541752,1.560664,12322,11479,189880449,189924771,189937877,NA,NA,BASE,4,4,4,4,4,,,,4,,,
f00abd5d-d52e-4d39-8759-5faff4f62414,213,MSCI Index Summary 2,418,0,0,0,8.444561,0,0.31032,0.002096,1.540495,1.860763,148,627,1014408,1020573,NA,NA,NA,NA,,209,209,209,209,,209,,,,,
e860802c-9dc2-4d77-88f6-d7ab789500b4,363,Design Template,9448,0.000167,0,0.600495,37.26949,5.239498,0.000049,0.137071,1.539458,1.539458,35808,4,40144,NA,NA,NA,NA,GEM3L,,1,1,1,1,,1,,1,,2,
e6b3276f-7457-4723-99cd-a24ca8b6ce54,105,Factor Risk Overview,NA,10856.05132,0,0,0,8.942405,0.415346,4.032399,1.539277,1.539277,90639,31553,162921539,NA,NA,NA,NA,GEMTRD,,,,,,,,,,,,
6ee3ee0a-efde-4779-95aa-5e45058a2c8a,14372,Factor Risk Overview,NA,2120.4448,0,0,0,1.347218,0.064424,0.470096,1.529513,1.529513,82880,21485,1022856,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
968c7123-e404-417a-87d8-e1b17650f856,245,Factor Returns,67071,0.014212,0.008465,0.041468,222.643892,205.498105,0.005849,0.001269,1.5264,2.697115,82,521,1008691,1011920,1012310,1014366,1014408,SLOWL,,,,,,,194,256,,,,
c94dc468-0a10-4911-9246-61335bf83835,401,Portfolio Summary - L/S,NA,4470.184245,0.006245,0,0,347.5466,0.417714,43.327045,1.522665,1.522665,613275,137018,162778364,162778366,NA,NA,NA,NA,,,,,,,,,,,,
1232147c-ea72-4928-b7d6-9cd45784d744,275,Factor Risk Overview,4107,5.92874,0,0.361233,22.482528,170.428235,0.010338,0.213273,1.520673,1.588096,16536,3833,237782233,NA,NA,NA,NA,AUE4L,4,13,13,13,13,,14,25,13,,18,
d5ef13b9-59a0-4de1-a1ae-b5b2bc8bb66b,125,Exposure Summary,NA,16.622947,0,0,0,67.25624,1.424399,16.024387,1.51855,3.664434,34937,15424,150034647,150034702,181133189,181138209,181156205,GEM3L,2,3,3,3,3,,,,3,2,2,
533aa3f4-c23b-4b4d-a97e-639198978d71,156,Factor Returns,30631,0.003275,115.958936,0.053015,99.329122,54.122455,0.004319,0.001316,1.514597,2.745264,120,282,189880449,189924771,189937877,NA,NA,SLOWL,,42,42,42,42,,151,201,,,,
df9558d3-783a-4310-977c-3a5c81580735,2161,Factor Returns,30631,0.004537,0.011908,0.037544,0,0,0.003416,0.001478,1.513845,1.513845,92,310,189880449,189924771,189937877,NA,NA,SLOWL,,,,,,,201,198,,,,
f8fec2fc-920a-4d46-937b-ca6455c78009,117,Factor Risk Overview,12626,0.060745,0,448.057825,58.782033,21.032852,0.01737,1.926429,1.506029,2.005693,12800,258,137877908,137878174,137878183,137878191,137878368,GEMLTL,24,24,24,24,24,,,77,,,48,
4ec9b40d-01ed-4470-92e9-be4503b5e3b5,189,ESG Rating Overview,36262,562.240026,0,2.036337,3.907278,61.7382,0.16328,1.508663,1.504839,1.507296,121131,49626,100000027,NA,NA,NA,NA,GEM3L,4,5,5,5,5,,18,,5,4,2,
9ca11daa-3dd2-47a4-8be5-92e2a17ec80d,188,Historical VaR,442,9.761704,0.004476,0,149.936591,0.005944,1.18525,7.653782,1.504819,12.883079,12015,6019,22489,NA,NA,NA,NA,NA,,,,,,,,,,,,
d7392999-78ee-473c-bbf3-07232ca9745e,927,Factor Returns,188,0.011496,0.005872,416.637731,0,614.881794,0.001927,0.003411,1.504133,2.693368,335,227,189880422,189880439,NA,NA,NA,SLOWL,3,191,97,97,191,,94,2,3,97,,
0a02afe8-7cb8-4d1b-8592-b876788e73a9,1616,Factor Risk Overview,NA,89.443509,0,0,1247.960803,198.9855,0.263468,26.404197,1.502462,8.079653,81435,30626,137877908,137878174,137878183,137878191,137878368,GEMLTL,1,4,4,4,4,,,,3,,8,
282becf0-9b69-4b2b-8b4a-1cebad251082,167,Multi-Portfolio Risk,11758,162.300544,0,0,14.120597,104.528685,1.03819,12.928569,1.499893,2.019891,71195,27673,1073617,1077422,1080032,1082201,1084721,EMM1L,25,89,89,89,89,,4,16,89,12,128,
ca58f648-defc-4d16-8bf7-beaeb9da5625,509,Brinson Performance Attribution_ur,NA,10546.81596,0,0,0,15.370357,0.326678,587.14946,1.495145,1.495145,1358284,143615,1092793,NA,NA,NA,NA,NA,,,,,,,,,,,,
2b454e6e-04ff-47fb-8de2-372173d0b240,1103,Factor Risk Overview,164,0.433639,0,836.732007,0,5.956462,0.024054,0.053683,1.493448,1.493453,6939,2610,189880422,189880439,NA,NA,NA,USSLOWL,107,271,189,189,271,,81,35,66,148,82,
5d314af0-b34f-4641-98ac-c4bbc6a3edeb,829,Factor Performance Attribution BC,NA,26031.00505,0.020181,131.101544,0,0.756742,0.216711,2.546855,1.490795,1.662871,344667,93937,1124328,NA,NA,NA,NA,GEMLTL,6,6,6,6,6,,,,6,,,
d07caeea-2ce8-41e4-8fe3-aec604c7be4c,800,Portfolio Return Attribution,NA,889.940114,0.019036,36.330627,0,0.614487,0.046811,0.079519,1.488677,1.864955,54230,24280,100000026,NA,NA,NA,NA,USSC4L,3,3,3,3,3,,,,3,,,
0d4713b4-f687-40a0-871a-68466d2127db,330,Factor Performance Attribution,NA,10015.14241,0.012576,52.205875,0,0.483932,0.072438,1.453894,1.484512,1.730312,205547,61037,189937877,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
a82edf85-52ef-4843-b24a-eab3f04ca0af,134,Basic PA Test 1 month,440,0.934411,0.444703,2493.444306,0.535017,11.520179,0.023446,0.076392,1.482546,2.801706,4923,2431,163170230,NA,NA,NA,NA,USE4L,184,220,214,228,232,,1,1,39,,,82
a82edf85-52ef-4843-b24a-eab3f04ca0af,134,Basic PA Test 1 month,440,0.934411,0.444703,2493.444306,0.535017,11.520179,0.023446,0.076392,1.482546,2.801706,4923,2431,163170230,NA,NA,NA,NA,USE4L,184,220,214,228,232,,1,1,39,,,82
e4aa25aa-f211-4764-a3fe-af49c3cd9e86,253,Brinson Performance Attribution 1,2376,1.973759,0.000744,1.486982,12.416478,466.859141,0.163782,1.901412,1.480917,1.562358,22598,4030,51173,NA,NA,NA,NA,NA,16,16,16,16,16,,4,7,10,3,,
b620b6e7-9432-47d2-8cf0-8b65c87712b5,102,ESG Carbon Risk,1698,7.545528,0,0.212109,0,95.965781,0.012043,0.01185,1.480759,1.584543,4476,5475,193555991,NA,NA,NA,NA,GEM3L,,,4,4,,,2,,,,8,
b620b6e7-9432-47d2-8cf0-8b65c87712b5,102,ESG Carbon Risk,1698,7.545528,0,0.212109,0,95.965781,0.012043,0.01185,1.480759,1.584543,4476,5475,193555991,NA,NA,NA,NA,GEM3L,,,4,4,,,2,,,,8,
f1a75374-18ff-4e13-9a38-ca23ed1f78a7,217,Factor Risk Overview,NA,20.285175,0,0,0,0,0.033636,0.062196,1.480149,1.480149,12472,13366,40424,NA,NA,NA,NA,GEMLTL,1,1,1,1,1,,,,,,2,
94b1f752-8182-4d9a-9e19-599095789aa9,144,Senator Factor Risk Overview,1539,1.179992,0,0.158431,36.866649,40.930891,0.057048,0.114222,1.476498,1.478338,6744,3499,100000029,NA,NA,NA,NA,GEMTRD,15,25,25,25,25,,13,13,25,,,
b5b44066-7824-4fac-a82f-ba3677b3fbd9,975,Factor Performance Attribution BC,NA,20094.34538,0.012085,118.557624,0,0.610597,0.133046,2.168575,1.476365,1.641084,325356,83892,1124328,NA,NA,NA,NA,GEMLTL,3,3,3,3,3,,,,3,,,
7614b4f4-a1b3-4a98-8145-76460518d45b,469,Brinson Performance Attribution 2,594,0.79605,0.000364,0.447784,22.106266,145.698929,0.014983,1.414627,1.474591,1.474591,8932,2489,51173,NA,NA,NA,NA,NA,5,5,5,5,5,,,1,,,,
264793c9-4e46-4d4c-a806-fad3fc87dbf9,119,Factor Performance Attribution,245778,0.152138,0.079385,760.751902,3.48034,37.451755,0.127038,281.37444,1.474254,2.172503,1608049,2154,1010902,NA,NA,NA,NA,GEMLTL,,,,,,77,77,64,,,,
09e459c8-a5b4-4c89-b469-d723acfd29bd,14432,Factor Risk Overview,NA,957.718457,0,0,0,3.202024,0.069267,2.657049,1.472534,3.31313,104863,23808,56695,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
820125ed-1fbf-4bc5-acf4-5299258fe4a5,321,Factor Performance Attribution,NA,11407.12057,0.00684,47.261863,0,0.493091,0.072442,1.369501,1.472518,1.640302,205378,61037,189937877,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
1ba896cf-cc34-4305-a2a9-d8fc395c57bb,557,Portfolio Overview,184,0.460316,0.000926,0.244103,1.565296,0.00374,0.030372,0.032108,1.472343,2.681977,2375,3032,1178556,NA,NA,NA,NA,NA,3,3,3,3,3,1,1,1,1,,,
98da38a8-cc06-4b9f-ab70-2c1683434b84,266,MSCI FaCS,1453,10.22336,0,0.181812,66.895067,14.51515,0.011833,0.058547,1.471703,1.482739,10165,7099,189880449,189924771,189937877,NA,NA,BASE,2,3,3,3,3,,1,,3,,2,
e62a9541-e304-4a7a-85dd-1dac8e3f8005,468,Single Asset FI,395271,0.024533,0,0,0,426.663306,0.591687,375.380906,1.469679,2.168085,955772,1614,1006782,1007943,1009312,1009318,1010360,NA,,,,,,,,1,,,,
93d8ed86-d0a5-493a-87bb-b706ada8f5e2,308,Factor Returns,3778,1.511057,0.005932,0.203157,0.477509,124.08517,0.00925,0.045647,1.4674,1.667082,9683,3448,123609538,NA,NA,NA,NA,SLOWL,,,,,,,,,,,,
9aabfd76-2c97-4740-a682-fce392a1a273,14410,Sector Sensitivity,392,0.170444,0.000091,0,0,0.815914,0.048276,0.545241,1.466294,2.005472,15172,2459,56695,NA,NA,NA,NA,NA,,,,,,,,,,,,
c2124be5-385a-4866-b052-61087a834d29,256,Return Attribution,4135,1.054211,0.026154,18.53586,182.858497,238.35353,0.053185,1.52098,1.464946,3.295752,49247,8171,237782233,NA,NA,NA,NA,AUE4L,29,29,29,29,29,,,14,,,,
11897541-8f7b-4002-add7-0f89ab139a2f,497,Factor Performance Attribution,18016,1.057876,0.038009,80.324778,0,463.868318,0.178716,30.606946,1.462948,2.328479,245040,3766,162921539,NA,NA,NA,NA,GEMTRD,7,7,7,7,7,,,,2,,,
bb9fb7ae-92fc-43b7-9603-e397f77e2dcf,190,Return Attribution,1204,0.191994,0.010155,5.692818,21.49526,97.36123,0.015401,0.162373,1.461456,1.665049,16899,2731,237782233,NA,NA,NA,NA,AUE4L,10,10,10,10,10,,,22,,,,10
8b908b50-5ab8-4940-b6da-98f195f049ae,167,Portfolio Summary - Risk and Exposures,6817,42.170581,0,0.639077,30.184264,90.452555,0.0278,0.156885,1.459833,2.101571,24146,10906,237782233,NA,NA,NA,NA,GEM3L,,,,,,,,42,,,,
e2c29051-1506-42bb-acae-2456fc188173,141,Factor Risk Overview,22671,151.794523,0,2.174108,0,123.365788,0.120947,13.971226,1.459762,3.092921,84813,20772,51173,NA,NA,NA,NA,GEMLTL,12,23,23,23,23,20,20,20,11,,46,
efe462a7-0cae-41fc-a756-814b93e2e3c1,1383,Senator_Prev Day Return Attribution,NA,34.663567,0,0,0,1376.491411,0.025576,0.015764,1.452533,1.452533,4215,18385,,,,,,,,,,,,,,,,,,
672277a9-6cd0-45b2-95e8-0af9ca1c340e,709,MSCI Index Returns_Support,2265,0.013383,0,0,572.211102,0.00864,0.280088,0.003373,1.448622,16.35532,486,4450,1015522,1016025,1016226,1016639,1016943,NA,,,982,982,,,,,,,,
53c74e3e-8355-46fc-992f-b3a41a5126cc,105,Multi-Portfolio Risk,6313,0.180802,0,0,5.825173,61.616686,0.091614,3.070173,1.447812,2.802203,21450,1533,137877908,137878174,137878183,137878191,137878368,GEMLTL,,51,51,51,51,,,,51,,102,
b403dedc-c23c-4dcf-ae61-7cb38ff0eddc,230,Brinson Asset Allocation Performance,3564,25.121683,0.001021,2.176967,0,449.836027,0.050676,4.01382,1.447511,2.733748,36652,8672,51173,NA,NA,NA,NA,NA,7,7,7,7,7,,,,1,,,
39d3282a-7127-4d4a-acdf-28266562242b,94,Factor Performance Attribution,62146,0.006111,3.484012,0.082764,28.358743,84.536961,0.031527,0.001204,1.442802,1.600253,95,427,1007635,46483,46602,46615,46620,MLTL,,61,61,61,61,,269,270,,,,
8f58e04b-7757-4e03-8c46-3194f43dbce5,2742,Factor Performance Attribution,NA,32572.87276,0.014343,136.798511,0,2.251291,0.23571,31.185976,1.441038,1.4443,314029,79407,26444,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
6b3c3aab-7b8c-49df-a112-6af543822755,465,Factor Risk Overview - L/S,1570,29.177612,0.025519,30.447053,7.338375,2.918718,0.249236,0.52489,1.440685,1.440685,99025,74961,100000029,NA,NA,NA,NA,GEMTRD,49,219,134,134,219,,13,7,36,121,,
1b58fdd4-370e-439c-b3d3-17b1bbe48098,138,Factor Returns,104428,0.007947,0.004554,0.019852,110.110176,113.846463,0.024922,0.00956,1.439174,1.820991,80,227,1011920,1012310,23299,46286,NA,SLOWL,,,,,,,86,99,,,,
44b51de4-d7f2-4e13-9264-4fe45f214cc6,278,Conviction Score and Price Trend,30383,1200.581405,0,0,134.131682,0.232278,0.03169,1.776709,1.437643,1.927103,69365,20699,1008691,1011920,1012310,1014366,1014408,NA,30,30,30,30,30,,66,163,30,,,
16e884ec-fe72-4a68-a94e-1367650f8622,97,Portfolio Summary - Risk and Exposures,3777,39.888538,0,0.287679,2.459014,22.019122,0.045992,0.295061,1.434793,2.653654,24259,17128,237782233,NA,NA,NA,NA,AUE4L,28,36,36,36,36,,12,22,36,,16,
e5bf172d-334f-47e3-b4f9-35c3d47cde2f,184,Factor Risk Overview,NA,0.000157,0,0,0,170.275236,0.011581,0.05412,1.432957,1.432957,14152,2968,1016841,NA,NA,NA,NA,GEMLTL,,,,,,,,,,,,
38912e8d-da9b-414c-8c56-a361df08c525,1083,Factor Performance Attribution BC,NA,55270.27658,0.030702,124.113907,0,1.029597,0.498005,2.879151,1.432611,1.455057,432818,136616,1124328,NA,NA,NA,NA,GEMLTL,3,3,3,3,3,,,,3,,,
f70ae897-de79-44cf-8edc-a879254319a5,251,MSCI FaCS,3128,0.298093,0,0.382989,34.572169,41.864331,0.007571,1.128917,1.430966,1.430966,16083,3486,1036156,1036196,NA,NA,NA,BASE,,1,1,1,1,,1,1,1,,2,
05ef22ca-d72d-4b02-a723-63d32df263c4,103,Factor Risk Overview,NA,0.000454,0,0,0,34.884034,0.003498,50.036142,1.428442,1.428442,145574,1040,1020134,26709,26710,68452,NA,GEMLTL,,40,40,40,40,,,,40,,80,
497becce-ba02-4a08-bba0-5378b9fb1a2b,226,Factor Volatility,459,0.418816,0,43.018771,0,0,0.000614,0.005848,1.426563,1.426563,1418,510,189880449,189924771,189937877,NA,NA,USSLOWL,,,,,,,,,,,,
a4a4167a-2b23-4655-bb67-ec1cd278f61e,345,Factor Risk Overview,NA,0.000137,0,0,0,328.222157,0.088182,0.063866,1.425799,1.425799,6631,5018,100000027,NA,NA,NA,NA,GEMLTL,1,1,1,1,1,,,,,,,
41d75c13-7d5c-4bc3-936c-394b719e52ef,343,VaR Overview,315,0.000297,0.001011,0,66.480773,329.750637,0.020351,0.083703,1.424426,1.431947,14370,2261,162921539,NA,NA,NA,NA,NA,1,1,1,1,1,,,,1,,,
083b6069-39f0-4d9b-88fb-13325ef82bbc,538,MSCI FaCS,16838,347.471563,0,2.245569,75.934189,176.022219,0.119156,2.392319,1.423212,2.162346,90496,48187,189880449,189924771,189937877,NA,NA,BASE,33,45,45,45,45,,42,48,45,21,24,
8b29ab18-8c31-4567-ad38-0213d666a6bf,217,Exposure Summary [ASRS],NA,40.754837,0,0,0,109.59621,0.175078,2.694881,1.420813,1.429766,6108,5347,150034647,150034702,159079177,159079208,181133189,GEM3L,1,1,1,1,1,,,,1,,,
0fdd4f53-35fb-4c1c-9c44-382869bbabaa,345,Exposure Summary [ASRS],NA,39.857339,0,0,0,69.852409,0.027261,0.034394,1.420773,1.420773,7929,13618,150034647,150034702,159079177,159079208,181133189,GEM3L,2,2,2,2,2,,,,2,,,
2949f59f-6896-411a-bef6-8ec97706a95c,105,Multi-Portfolio Risk,NA,0.000067,0,0,0,3.048319,0.004689,0.262683,1.4204,1.4204,13503,51,137877908,137878174,137878183,137878191,137878368,GEMLTL,,4,4,4,4,,,,4,,8,
9ea166b7-8ffb-4f2e-acc2-cbd926045ae3,281,Portfolio Summary - Risk and Exposures,596,42.351158,0,0.033795,0.357337,12.268425,0.016153,0.045631,1.417452,1.417452,13123,9084,237782233,NA,NA,NA,NA,GEM3L,,,,,,,,,,,,
5c03aaa2-4d0b-4c18-bbc9-559f1498f92b,99,Trade What-If,2465,0.000777,0,0,0,79.63833,0.072524,3.339009,1.417339,1.417339,12222,206,1124393,1124400,68698,69410,NA,CAE5L,,6,6,6,6,,,,6,,12,
1af7214c-9515-4267-9af9-abb7b7e9490a,590,Factor Performance Attribution,NA,48128.7822,0.004784,102.782688,0,3.323819,0.47801,0.812905,1.416841,1.430511,384246,119588,117195128,NA,NA,NA,NA,USSLOWL,,,,,,,,,,,,
030796af-cb3e-493c-94b9-cf4c3efe90b0,147,Factor Exposure Overview,12124,88.56492,0,1242.382182,116.235414,61.570247,0.066894,0.479407,1.415364,1.990179,29433,9992,162921713,162921741,162921742,NA,NA,USSLOWL,25,25,25,25,25,32,32,50,,,,
00b1d93f-4985-43e3-8149-c03ebfaddca0,709,MSCI Index Returns_Support,2265,0.014178,0,0,574.940129,0.018167,0.27072,0.003905,1.412262,16.338168,481,4469,1015522,1016025,1016226,1016639,1016943,NA,,,993,993,,,,,,,,
e5be899b-a220-4fde-acd8-ab5b15d14f23,267,Asset Performance Contribution,43857,4.256029,0.014355,32.940471,138.598426,222.245753,0.544485,63.153668,1.411043,3.670596,278822,9899,237782233,NA,NA,NA,NA,NA,,,,,,,,,,,,
e8a55716-90b8-41d0-bed8-5bcf951dd6a1,91,Multi-Portfolio Risk,4570,102.929486,0,0,0,67.723841,0.404954,6.679767,1.407756,2.000915,36104,19470,1013605,NA,NA,NA,NA,GEMLTL,,17,17,17,17,,,12,17,,34,
ff6f4277-f011-4787-a039-99e427feea1f,14379,Factor Performance Attribution,NA,313.61409,0,0,0,14345.21224,0.118653,0.516825,1.405055,5.409782,6553,2596,1067669,NA,NA,NA,NA,USSC4L,,,,,,,,,,,,
a0995e13-717d-4344-9d9f-9395da77efb8,186,Multi-Portfolio Risk,11852,123.542541,0,0,96.323672,69.568723,0.327551,12.301428,1.404326,2.010535,53826,16334,1073617,1077422,1080032,1082201,1084721,EMM1L,16,64,64,64,64,,2,18,64,,96,
5c78fcc8-13c1-4e89-a656-896269cb72ea,169,Factor Risk Comparison,11852,0.014402,0,0,0,160.060458,1.791292,0.290889,1.399104,1.407934,1482,364,1073617,1077422,1080032,1082201,1084721,EMM1L,6,10,10,10,10,,,,4,,8,
0bdc8a73-716a-4ecf-9574-3f1a92359898,95,Portfolio Summary - L/S,364,3.418315,0.001021,22.258895,0,85.849539,0.011486,0.925728,1.398816,2.09935,14090,4117,100000026,NA,NA,NA,NA,NA,,8,4,4,8,8,8,8,,,,
e3029049-c49a-4c87-8f27-b514252bdec5,144,Brinson Asset Allocation Performance 2,4158,12.667256,0.001318,2.027007,0,1.39146,0.061043,1.905954,1.397992,3.598561,41625,13178,51173,NA,NA,NA,NA,NA,8,8,8,8,8,,,,,,,
af9cfcf9-af08-4e8e-8fb6-5d938596a759,685,Portfolio Summary - L/S,NA,2.246995,0.000956,0,0,176.657376,0.035331,0.0598,1.397874,1.428509,9722,3228,100000026,NA,NA,NA,NA,NA,,,,,,,,,,,,
